ApplicationDocsID,ApplNo,SubmissionType,SubmissionNo,ApplicationDocsTitle,ApplicationDocsURL,ApplicationDocsDate,VerificationStatus
21826,021814,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/21814_000_AptivusTOC.html,2005-09-02 00:00:00,INDEX ONLY - content not screened for IND information
21827,021814,SUPPL,5,0,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021814s005, 022292_aptivus_toc.html",2010-05-12 00:00:00,INDEX ONLY - content not screened for IND information
21828,021817,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021817TOC.html,2008-03-14 00:00:00,INDEX ONLY - content not screened for IND information
21829,021817,SUPPL,12,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/021817Orig1s012.pdf,2013-01-24 00:00:00,INDEX ONLY - content not screened for IND information
21830,021818,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021818s000_021498s003TOC.html,2007-10-02 00:00:00,INDEX ONLY - content not screened for IND information
21831,021821,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/21-821_Tygacil.html,2005-08-24 00:00:00,INDEX ONLY - content not screened for IND information
21832,021821,SUPPL,26,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/021821Orig1s026.pdf,2014-01-16 00:00:00,INDEX ONLY - content not screened for IND information
21833,021821,SUPPL,31,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/021821Orig1s031.pdf,2014-01-16 00:00:00,INDEX ONLY - content not screened for IND information
21834,021823,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021823orig1s000.pdf,2015-12-01 00:00:00,INDEX ONLY - content not screened for IND information
21835,021825,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/021825Orig1s000TOC.html,2011-11-30 00:00:00,INDEX ONLY - content not screened for IND information
21836,021829,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021829s000TOC.html,2007-07-02 00:00:00,INDEX ONLY - content not screened for IND information
21837,021830,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021830TOC.html,2009-05-15 00:00:00,INDEX ONLY - content not screened for IND information
21838,021835,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021835s000TOC.html,2007-07-03 00:00:00,INDEX ONLY - content not screened for IND information
21839,021845,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021845s000_RevatioTOC.html,2005-12-02 00:00:00,INDEX ONLY - content not screened for IND information
21840,021849,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021849TOC.html,2008-05-07 00:00:00,INDEX ONLY - content not screened for IND information
21841,021849,SUPPL,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021849Orig1s002.pdf,2011-10-10 00:00:00,INDEX ONLY - content not screened for IND information
21842,021850,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021850s000TOC.html,2007-02-05 00:00:00,INDEX ONLY - content not screened for IND information
21843,021855,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021855s000TOC.html,2007-06-04 00:00:00,INDEX ONLY - content not screened for IND information
21844,021858,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021858s000TOC.html,2007-05-09 00:00:00,INDEX ONLY - content not screened for IND information
21845,021864,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021864_lybrel_toc.html,2008-12-22 00:00:00,INDEX ONLY - content not screened for IND information
21846,021866,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021866TOC.html,2008-08-11 00:00:00,INDEX ONLY - content not screened for IND information
21847,021866,SUPPL,7,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021866Orig1s006_s007_s009.pdf,2012-01-27 00:00:00,INDEX ONLY - content not screened for IND information
21849,021870,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021870s000TOC.html,2007-07-18 00:00:00,INDEX ONLY - content not screened for IND information
21850,021872,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021872s000TOC.html,2008-02-22 00:00:00,INDEX ONLY - content not screened for IND information
21851,021873,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021873_yaz_toc.html,2008-10-03 00:00:00,INDEX ONLY - content not screened for IND information
21852,021875,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021875_nuvigil_toc.html,2009-03-05 00:00:00,INDEX ONLY - content not screened for IND information
21853,021876,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/021876Orig1s000TOC.html,2014-03-25 00:00:00,INDEX ONLY - content not screened for IND information
21854,021879,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/021879Orig1s000TOC.html,2011-06-09 00:00:00,INDEX ONLY - content not screened for IND information
21855,021880,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021880s000_RevlimidTOC.html,2006-02-08 00:00:00,INDEX ONLY - content not screened for IND information
21856,021881,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021881_moviprep_toc.html,2008-09-05 00:00:00,INDEX ONLY - content not screened for IND information
21857,021882,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021882_s000_ExjadeTOC.html,2006-01-10 00:00:00,INDEX ONLY - content not screened for IND information
21858,021883,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/021883Orig1s000TOC.html,2014-06-25 00:00:00,INDEX ONLY - content not screened for IND information
21860,021892,SUPPL,3,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/021892Orig1s003.pdf,2011-10-10 00:00:00,INDEX ONLY - content not screened for IND information
21861,021894,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021894s000TOC.html,2008-10-09 00:00:00,INDEX ONLY - content not screened for IND information
21862,021896,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021896s000TOC.html,2007-07-18 00:00:00,INDEX ONLY - content not screened for IND information
21863,021897,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021897_toc_Vivitrol.html,2008-01-16 00:00:00,INDEX ONLY - content not screened for IND information
21864,021903,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/21-903s000TOC.html,2008-04-22 00:00:00,INDEX ONLY - content not screened for IND information
21866,021908,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021908s000_AmitizaTOC.html,2006-03-24 00:00:00,INDEX ONLY - content not screened for IND information
21867,021908,SUPPL,8,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/021908Orig1s008.pdf,2012-11-09 00:00:00,INDEX ONLY - content not screened for IND information
21868,021910,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021910s000TOC.html,2008-05-07 00:00:00,INDEX ONLY - content not screened for IND information
21869,021912,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021912_brovana_toc.html,2009-04-14 00:00:00,INDEX ONLY - content not screened for IND information
21870,021918,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/021918_cetraxal_toc.html,2009-10-06 00:00:00,INDEX ONLY - content not screened for IND information
21871,021923,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021923_s000_NexavarTOC.html,2006-02-08 00:00:00,INDEX ONLY - content not screened for IND information
21872,021925,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021925_duetact_toc.html,2008-09-04 00:00:00,INDEX ONLY - content not screened for IND information
21873,021926,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021926s000TOC.html,2008-08-29 00:00:00,INDEX ONLY - content not screened for IND information
21874,021928,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021928_s000_ChantixTOC.html,2006-06-16 00:00:00,INDEX ONLY - content not screened for IND information
21875,021937,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021937TOC2.html,2006-12-13 00:00:00,INDEX ONLY - content not screened for IND information
21876,021938,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021938s000_021968s000_Stutent.html,2006-04-06 00:00:00,INDEX ONLY - content not screened for IND information
21877,021938,SUPPL,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021938_s002_sutent.pdf,2007-02-02 00:00:00,INDEX ONLY - content not screened for IND information
21878,021938,SUPPL,3,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021938_s003_sutent.pdf,2007-02-02 00:00:00,INDEX ONLY - content not screened for IND information
21879,021938,SUPPL,4,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021938_s004_sutent.pdf,2007-02-02 00:00:00,INDEX ONLY - content not screened for IND information
21880,021938,SUPPL,5,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021938_s005_sutent.pdf,2007-02-02 00:00:00,INDEX ONLY - content not screened for IND information
21882,021946,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021946s000TOC.html,2008-09-04 00:00:00,INDEX ONLY - content not screened for IND information
21883,021948,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021632_021948_EraxisTOC.html,2006-04-14 00:00:00,INDEX ONLY - content not screened for IND information
21884,021956,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021956s000TOC.html,2008-05-07 00:00:00,INDEX ONLY - content not screened for IND information
21885,021957,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021957_nexium_toc.html,2008-09-05 00:00:00,INDEX ONLY - content not screened for IND information
21886,021958,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021958TOC.html,2008-07-08 00:00:00,INDEX ONLY - content not screened for IND information
21887,021968,SUPPL,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021968_s002_sutent.pdf,2007-02-02 00:00:00,INDEX ONLY - content not screened for IND information
21888,021968,SUPPL,4,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021968_s004_sutent.pdf,2007-02-02 00:00:00,INDEX ONLY - content not screened for IND information
21889,021968,SUPPL,5,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021968_s005_sutent.pdf,2007-02-02 00:00:00,INDEX ONLY - content not screened for IND information
21890,021976,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021976s000_SprycelTOC.html,2006-09-06 00:00:00,INDEX ONLY - content not screened for IND information
21891,021977,SUPPL,36,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/021977Orig1s036.pdf,2015-05-14 00:00:00,INDEX ONLY - content not screened for IND information
21892,021977,SUPPL,37,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/021977Orig1s037.pdf,2015-05-14 00:00:00,INDEX ONLY - content not screened for IND information
21893,021978,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021978_verdeso_toc.html,2008-09-05 00:00:00,INDEX ONLY - content not screened for IND information
21894,021983,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021983_duodote_toc.html,2009-07-15 00:00:00,INDEX ONLY - content not screened for IND information
21895,021986,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021986_022072_SprycelTOC.html,2006-09-06 00:00:00,INDEX ONLY - content not screened for IND information
21896,021986,SUPPL,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021986_s001_s002.pdf,2011-09-22 00:00:00,INDEX ONLY - content not screened for IND information
21897,021991,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021991s000_ZolinzaTOC.html,2006-11-20 00:00:00,INDEX ONLY - content not screened for IND information
21898,021995,SUPPL,13,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/021995Orig1s013.pdf,2015-03-11 00:00:00,INDEX ONLY - content not screened for IND information
21899,021997,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/021997s000TOC.html,2009-06-12 00:00:00,INDEX ONLY - content not screened for IND information
21900,022004,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/022004s000TOC.html,2006-12-22 00:00:00,INDEX ONLY - content not screened for IND information
21901,022006,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022006s000TOC.html,2009-10-16 00:00:00,INDEX ONLY - content not screened for IND information
21902,022007,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022007_perforomist_toc.html,2009-03-19 00:00:00,INDEX ONLY - content not screened for IND information
21903,022008,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022008_requip_toc.html,2008-12-29 00:00:00,INDEX ONLY - content not screened for IND information
21904,022009,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022009_avobenzone_ecamsule_octocrylene_titanium_dioxide_cream_toc.html,2010-01-13 00:00:00,INDEX ONLY - content not screened for IND information
21905,022011,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/22011s000TOC.html,2006-12-22 00:00:00,INDEX ONLY - content not screened for IND information
21906,022012,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/022012s000TOC.html,2007-07-27 00:00:00,INDEX ONLY - content not screened for IND information
21907,022013,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022013_oluxe_toc.html,2008-10-03 00:00:00,INDEX ONLY - content not screened for IND information
21908,022015,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/022015s000_TOC.html,2007-06-22 00:00:00,INDEX ONLY - content not screened for IND information
21909,022016,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022016_vaprisol_toc.html,2008-11-03 00:00:00,INDEX ONLY - content not screened for IND information
21910,022023,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/NDA/2008/022023s000TOC.html,2009-04-22 00:00:00,INDEX ONLY - content not screened for IND information
21911,022024,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022024_actoplus_met_xr_toc.html,2010-03-25 00:00:00,INDEX ONLY - content not screened for IND information
21912,022032,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022032_omeprazole_toc.html,2009-05-28 00:00:00,INDEX ONLY - content not screened for IND information
21913,022033,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022033TOC.html,2008-08-11 00:00:00,INDEX ONLY - content not screened for IND information
21914,022036,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022036s000_silenor_toc.html,2011-02-11 00:00:00,INDEX ONLY - content not screened for IND information
21915,022041,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/022041_cyanokit_toc.html,2008-12-12 00:00:00,INDEX ONLY - content not screened for IND information
21916,022044,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022044TOC.html,2008-07-08 00:00:00,INDEX ONLY - content not screened for IND information
21917,022047,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022047s000TOC.html,2011-09-27 00:00:00,INDEX ONLY - content not screened for IND information
21918,022047,SUPPL,11,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022047Orig1s011.pdf,2014-08-01 00:00:00,INDEX ONLY - content not screened for IND information
21920,022055,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022055s000TOC.html,2007-05-29 00:00:00,INDEX ONLY - content not screened for IND information
21921,022057,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022057_endometrin_toc.html,2009-11-19 00:00:00,INDEX ONLY - content not screened for IND information
21922,022058,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022058_supprelin_la_toc.html,2008-12-02 00:00:00,INDEX ONLY - content not screened for IND information
21923,022066,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022066s000TOC.html,2008-10-03 00:00:00,INDEX ONLY - content not screened for IND information
21924,022068,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022068TOC.html,2008-03-14 00:00:00,INDEX ONLY - content not screened for IND information
21925,022070,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022070_atralin_toc.html,2009-03-05 00:00:00,INDEX ONLY - content not screened for IND information
21926,022071,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022071_lamisil_toc.html,2009-03-12 00:00:00,INDEX ONLY - content not screened for IND information
21927,022076,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022076_locoid_toc.html,2009-12-17 00:00:00,INDEX ONLY - content not screened for IND information
21931,022080,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022080_reclast_toc.html,2008-10-03 00:00:00,INDEX ONLY - content not screened for IND information
21932,022081,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022081s000TOC.html,2007-08-21 00:00:00,INDEX ONLY - content not screened for IND information
21933,022081,SUPPL,17,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022081Orig1s017.pdf,2014-08-01 00:00:00,INDEX ONLY - content not screened for IND information
21934,022087,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022087_vectical_toc.html,2009-08-03 00:00:00,INDEX ONLY - content not screened for IND information
21935,022100,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022100_azor_toc.html,2009-12-17 00:00:00,INDEX ONLY - content not screened for IND information
21936,022103,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022103s000TOC.html,2008-07-11 00:00:00,INDEX ONLY - content not screened for IND information
21937,022104,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022104_venlafaxine_hydrochloride_toc.html,2009-07-29 00:00:00,INDEX ONLY - content not screened for IND information
