ApplicationDocsID,ApplicationDocsTypeID,ApplNo,SubmissionType,SubmissionNo,ApplicationDocsTitle,ApplicationDocsURL,ApplicationDocsDate,UnparsedExtraFields,screening_status
51961,23,019915,SUPPL     ,37,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/019915s000_fosinopril_Monopril_WR_orig.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51962,25,019915,SUPPL     ,37,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/019915s000_fosinopril_Monopril_WR_amend.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51963,17,019915,SUPPL     ,37,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/019915s037_fosinopril_Monopril_StatR_PREA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51964,23,020509,SUPPL     ,33,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020509s033_gemcitabine_WR.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51965,20,020496,SUPPL     ,15,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020496s015_glimepiride_Amaryl_Clinical_BPCA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51966,23,020496,SUPPL     ,15,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020496_glimepiride_Amaryl_WR.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51967,17,020496,SUPPL     ,15,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020496s015_glimepiride_Amaryl-Statistical_BPCA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51968,20,021178,SUPPL     ,7,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021178s007_glyburide-metformin_Glucovance-MedRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51969,17,021178,SUPPL     ,7,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021178s007_glyburide-metformin_Glucovance-StatsRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51970,23,021178,SUPPL     ,7,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/glyburide-metformin_Glucovance_1-31-01_HFD510.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51971,25,021178,SUPPL     ,7,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/glyburide-metformin_Glucovance(amended)_10-8-01_HFD510.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51972,26,021178,SUPPL     ,7,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/glyburide-metformin_Glucovance(amended)_10-8-01_HFD510.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51973,27,021178,SUPPL     ,7,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/glyburide-metformin_Glucovance(amended)_6-14-02_HFD510.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51974,28,021178,SUPPL     ,7,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/glyburide-metformin_(amended)_5-29-03_HFD510.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51975,20,021588,SUPPL     ,16,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021588s016_imatinib_Gleevec-Med&StatsRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51976,23,021588,SUPPL     ,16,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021588s016_imatinib_Orig_WR.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51977,18,021588,SUPPL     ,16,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021588s016_imatinib_Gleevec-ClinPharmRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51978,17,021588,SUPPL     ,16,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021588s016_imatinib_Gleevec-Med&StatsRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51979,20,020723,SUPPL     ,20,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020723s020_imiquimod_Aldara-MedRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51980,23,020723,SUPPL     ,20,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020723_imiquimod_WR_orig.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51981,25,020723,SUPPL     ,20,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020723_imiquimod_WR_amend.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51982,26,020723,SUPPL     ,20,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020723_imiquimod_WR_amend2.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51983,26,020723,SUPPL     ,20,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020723_imiquimod_WR_amend2.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51984,27,020723,SUPPL     ,20,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020723_imiquimod_WR_amend3.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51985,28,020723,SUPPL     ,20,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020723_imiquimod_WR_amend5(4).pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51986,17,020723,SUPPL     ,20,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020723s020_imiquimod_Aldara-StatsRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51987,30,020986,SUPPL     ,33,"This Former NDA Was Deemed To Be a BLA on March 23, 2020.",https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020986_insulin aspart_NovoLog_10.5.04_HFD510_amend6.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
51989,27,020986,SUPPL     ,33,"This Former NDA Was Deemed To Be a BLA on March 23, 2020.",https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020986_insulin aspart_NovoLog_12.17.03_HFD510_amend3.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
51990,26,020986,SUPPL     ,33,"This Former NDA Was Deemed To Be a BLA on March 23, 2020.",https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020986_insulin aspart_NovoLog_4.15.03_HFD510_amend2.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
51991,2,020986,SUPPL     ,33,"This Former NDA Was Deemed To Be a BLA on March 23, 2020.",http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020986s033lbl.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
51996,20,021035,SUPPL     ,40,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021035s040, 021505s007_levetiracetam_Keppra-MedRev.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
51997,23,021035,SUPPL     ,40,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021035_levetiracetam_Keppra_WR_orig.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51998,25,021035,SUPPL     ,40,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021035_levetiracetam_Keppra_WR_amend.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
51999,18,021035,SUPPL     ,40,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021035s040, 021505s007_levetiracetam_Keppra-ClinPharmRev.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
52000,17,021035,SUPPL     ,40,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021035s040, 021505s007_levetiracetam_Keppra-StatRev.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
52001,23,021114,SUPPL     ,2,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021114_levobetaxolol_Betaxon_10-15-99_HFD550_orig.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52002,20,021114,SUPPL     ,2,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021114s002_levobetaxolol_Betaxon MedRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52008,23,020634,SUPPL     ,43,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020634, 020635, 021721_levofloxacin_orig_5-16-06.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
52009,25,020634,SUPPL     ,43,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020634, 020635, 021721_levofloxacin_amend_6-16-06.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
52014,18,020634,SUPPL     ,43,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020634s043, 020635s046, 021721s011_levofloxacin_Levaquin_ClinPharmRev2.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
52017,17,020634,SUPPL     ,43,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020634s043, 020635s046, 021721s011_levofloxacin_Levaquin-StatRev.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
52019,20,021130,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21130 linezolid clinical bpca.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52020,23,021130,ORIG      ,1,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/IND 49195, 55618_WR orig.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
52021,25,021130,ORIG      ,1,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/IND 49195, 55618_WR amend.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
52022,26,021130,ORIG      ,1,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021130, 021131, 021132_WR amend2.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
52023,27,021130,ORIG      ,1,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021130, 021131, 021132_WR amend3.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
52024,28,021130,ORIG      ,1,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021130, 021131, 021132_WR amend4.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
52025,18,021130,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21130 linezolid clinpharm bpca.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52026,20,020938,SUPPL     ,13,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020938s013_meloxicam_Mobic-Med.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52029,23,020938,SUPPL     ,13,0,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020938, 021530_meloxicam_Mobic_11-22-04_HFD550.pdf",1900-01-01 00:00:00,[],Unscreened Stage B index row
52030,17,020938,SUPPL     ,13,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020938s013_meloxicam_Mobic-Stat.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52032,20,021121,SUPPL     ,8,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021121s008_methylphenidate_Concerta-MedRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52033,23,021121,SUPPL     ,8,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021121_methylphenidate_Concerta_6-25-03_HFD120_orig.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52034,25,021121,SUPPL     ,8,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021121_methylphenidate_Concerta_9-2-03_HFD120_amend.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52035,18,021121,SUPPL     ,8,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021121s008_methylphenidate_Concerta-ClinPharmRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52036,17,021121,SUPPL     ,8,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021121s008_methylphenidate_Concerta-StatsRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52037,20,019962,SUPPL     ,33,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/019962s033_metoprolol_ToprolXL-MedRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52038,23,019962,SUPPL     ,33,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/019962_metoprolol_ToprolXL_WR reissued.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52039,18,019962,SUPPL     ,33,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/019962s033_metoprolol_ToprolXL-ClinPharmRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52040,20,021602,SUPPL     ,42,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21602 bortezomib clinica bpca.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52041,61,019962,SUPPL     ,33,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/019962s033_metoprolol_ToprolXL-ClinPharmRev addendum.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52042,18,021602,SUPPL     ,42,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21602 bortezomib clinpharm bpca.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52043,17,021602,SUPPL     ,42,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21602 bortezomib statistical bpca.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52044,20,021303,SUPPL     ,9,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021303s009_amphetamine (mixed salts)_Adderall-MedRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52045,23,021303,SUPPL     ,9,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021303_amphetamine(mixed salts)_Adderall_XR_5-6-03_orig.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52046,25,021303,SUPPL     ,9,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021303_amphetamine(mixed salts)_Adderall_XR_WR amend_9-17-03.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52047,41,021303,SUPPL     ,9,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021303_amphetamine(mixed salts)_Adderall_XR amend_9-16-04_WR.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52048,18,021303,SUPPL     ,9,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021303s009_amphetamine (mixed salts)_Adderall-ClinPharmRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52049,17,021303,SUPPL     ,9,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021303s009_amphetamine (mixed salts)_Adderall-StatsRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52050,20,021324,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21324 budesonide Entocort_clinical prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52051,20,021324,SUPPL     ,12,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21324 budesonide Entocort_clinical prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52053,17,021324,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21324 budesonide_Entocort_ statistical prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52054,20,020717,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020717s21_modafinil_Provigil-MedRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52055,23,020717,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020717_modafinil_Provigil_WR.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52056,18,020717,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020717s21_modafinil_Provigil-ClinPharmRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52057,17,020717,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020717s021_modafinil_Provigil-statistical review.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52058,20,020152,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020152s032_nefazodone_Serzone_Clinical_BPCA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52059,23,020152,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020152s000_nefazodone_Serzone_WR.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52060,18,020152,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020152s032_nefazodone_Serzone_ClinPharm_BPCA.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52061,20,020778,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/nelfinavir_Viracept-MedRev-20778.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52062,23,020778,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/nelfinavir_Viracept_3-29-99_HFD530.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52063,25,020778,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/nelfinavir_Viracept(amended)_6-18-01_HFD530.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52064,18,020778,ORIG      ,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/nelfinavir_Viracept-ClinPharmRev-20778.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52065,20,021929,SUPPL     ,13,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/79_21929 budesonide formoterol fumarate dehydrate clinical prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52067,18,021929,SUPPL     ,13,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/80_21929 budesonide formoterol fumarate dehydrate clinpharm prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52069,17,021929,SUPPL     ,13,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/81_21929 budesonide formoterol fumarate dehydrate statistical prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52070,20,021306,SUPPL     ,27,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/193_21306S27 buprenorphine clinical prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52071,18,021306,SUPPL     ,27,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/194_21306S27 buprenorphine clinpharm prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52072,20,201023,SUPPL     ,20,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/130_201023 cabazitaxel clinical bpca.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52074,20,022185,SUPPL     ,18,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22185 talconex clinical prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52075,18,022185,SUPPL     ,18,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22185 talconex clinpharm prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52076,17,022185,SUPPL     ,18,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22185 talconex statistics prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52077,20,021852,SUPPL     ,15,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21852s015_ calcipotriene betamethasone clinical prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52078,18,021852,SUPPL     ,15,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21852s015_ calcipotriene betamethasone clinpharm prea.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52079,2,021183,SUPPL     ,28,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/021183s028lbl.pdf,2018-01-25 00:00:00,[],Unscreened Stage B index row
52080,2,209260,ORIG      ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/209260s000lbl.pdf,2018-01-30 00:00:00,[],Unscreened Stage B index row
52081,2,205832,SUPPL     ,9,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/205832s009lbl.pdf,2018-01-30 00:00:00,[],Unscreened Stage B index row
52082,2,210428,ORIG      ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210428s000lblReplacement.pdf,2018-01-30 00:00:00,[],Unscreened Stage B index row
52083,2,205858,SUPPL     ,9,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/205858s009lbl.pdf,2018-01-30 00:00:00,[],Unscreened Stage B index row
52084,2,208910,ORIG      ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/208910s000lbl.pdf,2018-01-30 00:00:00,[],Unscreened Stage B index row
52085,2,761042,SUPPL     ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761042s001lbl.pdf,2018-01-30 00:00:00,[],Unscreened Stage B index row
52086,2,206192,SUPPL     ,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/206192s002lbl.pdf,2018-01-30 00:00:00,[],Unscreened Stage B index row
52093,1,208854,SUPPL     ,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/208854Orig1s002ltr.pdf,2018-01-30 00:00:00,[],Unscreened Stage B index row
52094,20,021014,SUPPL     ,13,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021014s013_oxcarbazepine_Trileptal-MedRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52095,1,050786,SUPPL     ,17,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/050786Orig1s017ltr.pdf,2018-01-30 00:00:00,[],Unscreened Stage B index row
52096,18,021014,SUPPL     ,13,0,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021014s013_oxcarbazepine_Trileptal-ClinPharmRev.pdf,1900-01-01 00:00:00,[],Unscreened Stage B index row
52097,1,206038,SUPPL     ,7,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/206038Orig1s007ltr.pdf,2018-01-30 00:00:00,[],Unscreened Stage B index row
52098,1,202895,SUPPL     ,21,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/021976Orig1s047,202895Orig1s021ltr.pdf",2018-01-30 00:00:00,[],Unscreened Stage B index row
