document_id,url,pdf_page,terms,applications,lesson_hints,manual_status
10d88e52b43a984d324eac38,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/214154Orig1s000OtherR.pdf,48,investigator_brochure,214154,nonclinical-pkpd,Unreviewed strong-term hit
10de1c9a14a0b816fbafeda0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/212157Orig1s000AdminCorres.pdf,41,may_proceed,212157,cmc-material; cmc-controls,Unreviewed strong-term hit
10de1c9a14a0b816fbafeda0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/212157Orig1s000AdminCorres.pdf,42,may_proceed,212157,cmc-material; cmc-stability,Unreviewed strong-term hit
10ec0a03a680425d626d418b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219666Orig1s000IntegratedR.pdf,150,pre_ind,219666,cmc-material; clinical,Unreviewed strong-term hit
10ec0a03a680425d626d418b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219666Orig1s000IntegratedR.pdf,151,clinical_hold,219666,nonclinical-package,Unreviewed strong-term hit
10ec0a03a680425d626d418b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/219666Orig1s000IntegratedR.pdf,303,ind_review,219666,nonclinical-safety,Unreviewed strong-term hit
10f3872b4143f080de889da6,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/218709Orig1s000IntegratedR.pdf,108,may_proceed; pre_ind,218709,cmc-material; cmc-controls; cmc-stability; clinical,Unreviewed strong-term hit
112fdad2fabe2fa678513541,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/761244Orig1s000AdminCorres.pdf,5,may_proceed; pre_ind,761244,,Unreviewed strong-term hit
112fdad2fabe2fa678513541,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/761244Orig1s000AdminCorres.pdf,7,may_proceed,761244,,Unreviewed strong-term hit
11495999d568e453cae959a5,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/208969Orig1s000PharmR.pdf,37,pre_ind,208969,nonclinical-pharmacology; nonclinical-package,Unreviewed strong-term hit
11b557d61c80a8aaa4424d0f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/215192Orig1s000IntegratedR.pdf,370,may_proceed; pre_ind,215192,cmc-material; clinical,Unreviewed strong-term hit
11b557d61c80a8aaa4424d0f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/215192Orig1s000IntegratedR.pdf,530,investigator_brochure,215192,clinical,Unreviewed strong-term hit
11c968a682b89e5c35929d0d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/213026Orig1s000MedR.pdf,3,clinical_hold,213026,,Unreviewed strong-term hit
11c968a682b89e5c35929d0d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/213026Orig1s000MedR.pdf,34,clinical_hold,213026,cmc-stability; clinical,Unreviewed strong-term hit
11c968a682b89e5c35929d0d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/213026Orig1s000MedR.pdf,59,may_proceed,213026,clinical,Unreviewed strong-term hit
11c968a682b89e5c35929d0d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/213026Orig1s000MedR.pdf,133,clinical_hold,213026,nonclinical-pkpd,Unreviewed strong-term hit
11e8df3c967db5c4ac36a01e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/210136Orig1s000StatR.pdf,33,clinical_hold; pre_ind,210136,cmc-material; clinical,Unreviewed strong-term hit
11e8df3c967db5c4ac36a01e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/210136Orig1s000StatR.pdf,34,clinical_hold,210136,nonclinical-safety,Unreviewed strong-term hit
12319d43e6b263f75319c4b4,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217388Orig1s000IntegratedR.pdf,35,pre_ind,217388,clinical,Unreviewed strong-term hit
12319d43e6b263f75319c4b4,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217388Orig1s000IntegratedR.pdf,37,pre_ind,217388,nonclinical-pharmacology,Unreviewed strong-term hit
12319d43e6b263f75319c4b4,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217388Orig1s000IntegratedR.pdf,148,investigator_brochure,217388,cmc-controls,Unreviewed strong-term hit
12385c1326b8f3bfbeaf630a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/219132Orig1s000IntegratedR.pdf,140,may_proceed,219132,nonclinical-pharmacology; nonclinical-package,Unreviewed strong-term hit
13009751374779e44d4f8ceb,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/218145Orig1s000MultidisciplineR.pdf,17,investigator_brochure,218145,nonclinical-safety; nonclinical-package; clinical,Unreviewed strong-term hit
1321f1ebb24ffc83c81b745d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/761211Orig1s000AdminCorres.pdf,15,investigator_brochure,761211,,Unreviewed strong-term hit
1335afa1ed40995804938dbf,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/220711Orig1s000ChemR.pdf,15,may_proceed,220711,cmc-material; cmc-controls; cmc-stability,Unreviewed strong-term hit
1376d895b8392133ff99bdbb,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/216834Orig1s000IntegratedR.pdf,83,initial_ind,216834,nonclinical-pkpd,Unreviewed strong-term hit
139c98322e13f6a949e121a6,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/761181Orig1s000AdminCorres.pdf,4,clinical_hold,761181,nonclinical-pharmacology; clinical,Unreviewed strong-term hit
139c98322e13f6a949e121a6,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/761181Orig1s000AdminCorres.pdf,30,clinical_hold,761181,nonclinical-pharmacology,Unreviewed strong-term hit
13ce59b5d587173f92d85ce1,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217677Orig1s000MultidisciplineR.pdf,38,may_proceed; pre_ind,217677,clinical,Unreviewed strong-term hit
13e4742d0cacfeda25f67b8c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/215935Orig1s000IntegratedR.pdf,76,pre_ind,215935,,Unreviewed strong-term hit
13e4742d0cacfeda25f67b8c,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/215935Orig1s000IntegratedR.pdf,89,investigator_brochure,215935,clinical,Unreviewed strong-term hit
13e94f2fa8ba25ef53ee7670,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217026Orig1s000OtherR.pdf,38,investigator_brochure,217026,nonclinical-pkpd,Unreviewed strong-term hit
13f5f321fd67741cd7235f2d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/125166Orig1s422.pdf,150,pre_ind,125166,,Unreviewed strong-term hit
14a5dea91275377332490805,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/214993Orig1s000MultidisciplineR.pdf,51,pre_ind,214993,cmc-material,Unreviewed strong-term hit
14a5dea91275377332490805,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/214993Orig1s000MultidisciplineR.pdf,91,pre_ind,214993,cmc-material; cmc-controls,Unreviewed strong-term hit
14aca43a1f56c8e0435441f2,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125433review.pdf,233,pre_ind,125433,nonclinical-pkpd; cmc-material,Unreviewed strong-term hit
14aca43a1f56c8e0435441f2,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125433review.pdf,287,pre_ind,125433,nonclinical-pkpd; cmc-material,Unreviewed strong-term hit
14bef9edf293e458bbbbf830,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/761148Orig1s000OtherR.pdf,64,investigator_brochure,761148,,Unreviewed strong-term hit
153271236ebe521662e65ddc,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761384Orig1s000AdminCorres.pdf,27,clinical_hold,761384,,Unreviewed strong-term hit
153271236ebe521662e65ddc,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761384Orig1s000AdminCorres.pdf,51,clinical_hold,761384,nonclinical-pharmacology,Unreviewed strong-term hit
15c2d017d5125cc171d69d9e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/208232Orig1s000AdminCorres.pdf,27,clinical_hold; pre_ind,208232,nonclinical-pkpd; nonclinical-safety,Unreviewed strong-term hit
15c2d017d5125cc171d69d9e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/208232Orig1s000AdminCorres.pdf,53,clinical_hold; pre_ind,208232,nonclinical-package; cmc-material; cmc-controls,Unreviewed strong-term hit
15cf45768b2f57bd1563349d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/205552Orig1s002.pdf,73,investigator_brochure,205552,clinical,Unreviewed strong-term hit
15e804d16549fa419106a36e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214902Orig1s000AdminCorres.pdf,4,may_proceed,214902,cmc-material; cmc-controls,Unreviewed strong-term hit
15f232db7168584c0f7e15a1,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/209471Orig1s000MedR.pdf,17,ind_review; initial_ind; original_ind_review,209471,nonclinical-pkpd; nonclinical-safety,Unreviewed strong-term hit
15f232db7168584c0f7e15a1,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/209471Orig1s000MedR.pdf,48,initial_ind; original_ind_review,209471,nonclinical-pkpd; cmc-material,Unreviewed strong-term hit
15f232db7168584c0f7e15a1,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/209471Orig1s000MedR.pdf,55,investigator_brochure,209471,cmc-controls; clinical,Unreviewed strong-term hit
161a2a55495037ec6455a176,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761262Orig1s000IntegratedR.pdf,110,pre_ind,761262,nonclinical-pharmacology; cmc-material,Unreviewed strong-term hit
162a5b7ccf155d7fd1c4696f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/220149Orig1s000MultidisciplineR.pdf,40,pre_ind,220149,nonclinical-safety; clinical,Unreviewed strong-term hit
162a5b7ccf155d7fd1c4696f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/220149Orig1s000MultidisciplineR.pdf,41,may_proceed,220149,nonclinical-pkpd; nonclinical-safety; clinical,Unreviewed strong-term hit
162a5b7ccf155d7fd1c4696f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/220149Orig1s000MultidisciplineR.pdf,42,may_proceed,220149,clinical,Unreviewed strong-term hit
16b31c09b63240290c48d098,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/219683Orig1s000MultidisciplineR.pdf,29,pre_ind,219683,cmc-stability,Unreviewed strong-term hit
17577d7c910787fae37e6b7d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/214846Orig1s000StatR.pdf,9,pre_ind,214846,cmc-material; clinical,Unreviewed strong-term hit
1782dec5f22ebdb2b61c6ff6,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214965Orig1s000IntegratedR.pdf,125,initial_ind; original_ind_review,214965,nonclinical-pkpd; nonclinical-safety; nonclinical-package; cmc-material,Unreviewed strong-term hit
1782dec5f22ebdb2b61c6ff6,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214965Orig1s000IntegratedR.pdf,126,initial_ind; original_ind_review,214965,nonclinical-pkpd; nonclinical-package,Unreviewed strong-term hit
1782dec5f22ebdb2b61c6ff6,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214965Orig1s000IntegratedR.pdf,163,may_proceed,214965,,Unreviewed strong-term hit
179263dcc990dc5b56d30a88,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/218424Orig1s000StatR.pdf,8,initial_ind,218424,cmc-material; clinical,Unreviewed strong-term hit
17f7783e922115a577a58ef6,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761324Orig1s000MultidisciplineR.pdf,39,pre_ind,761324,cmc-material; cmc-controls,Unreviewed strong-term hit
18f3176f761479727189c883,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761391Orig1s000IntegratedR.pdf,131,may_proceed; pre_ind,761391,nonclinical-pkpd; cmc-controls,Unreviewed strong-term hit
1a217a2d3761a8f6aefc74c1,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/218037Orig1s000AdminCorres.pdf,44,clinical_hold,218037,nonclinical-pharmacology,Unreviewed strong-term hit
1a9b893dcb07cf724f9b7a1f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/214408Orig1s000ChemR.pdf,36,pre_ind,214408,nonclinical-safety; cmc-material; cmc-controls; cmc-stability,Unreviewed strong-term hit
1af1f369403385dc687a2634,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/216482Orig1s000MultidisciplineR.pdf,30,pre_ind,216482,nonclinical-pkpd; cmc-material; clinical,Unreviewed strong-term hit
1af1f369403385dc687a2634,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/216482Orig1s000MultidisciplineR.pdf,31,pre_ind,216482,nonclinical-pkpd; cmc-material,Unreviewed strong-term hit
1af81a1b9b63b684e3572ccd,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/022291Orig1s012.pdf,59,investigator_brochure,022291,,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,20,initial_ind,217225,nonclinical-pkpd; nonclinical-safety,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,22,initial_ind; pre_ind,217225,nonclinical-pkpd; nonclinical-safety,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,23,initial_ind,217225,nonclinical-pharmacology; nonclinical-safety,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,25,initial_ind,217225,nonclinical-safety,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,29,initial_ind,217225,nonclinical-safety,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,30,initial_ind,217225,nonclinical-pkpd,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,32,initial_ind,217225,nonclinical-safety; clinical-dose,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,34,ind_review; initial_ind; original_ind_review,217225,nonclinical-safety,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,35,ind_review; initial_ind; original_ind_review; pre_ind,217225,nonclinical-pkpd; nonclinical-safety; nonclinical-package; clinical-dose,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,36,ind_review; pre_ind,217225,nonclinical-pkpd; nonclinical-safety; clinical-dose,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,37,initial_ind,217225,nonclinical-pkpd; nonclinical-safety,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,40,initial_ind,217225,nonclinical-pkpd; nonclinical-safety,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,41,initial_ind,217225,nonclinical-pkpd; nonclinical-safety; nonclinical-package; clinical-dose,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,64,initial_ind,217225,nonclinical-pkpd; nonclinical-safety; cmc-material,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,66,initial_ind,217225,nonclinical-pkpd; nonclinical-safety; clinical-dose,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,91,initial_ind,217225,nonclinical-pkpd; nonclinical-safety; clinical,Unreviewed strong-term hit
1b882a3157d0a665e7538828,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217225Orig1s000PharmR.pdf,94,initial_ind,217225,nonclinical-pkpd; nonclinical-safety; clinical; clinical-dose,Unreviewed strong-term hit
1c1389163e676eb4103c1c7a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761464Orig1s000AdminCorres.pdf,2,clinical_hold,761464,nonclinical-pharmacology,Unreviewed strong-term hit
1c1f2f096fbd7717f496f36b,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761151Orig1s000MultidisciplineR.pdf,194,may_proceed; pre_ind,761151,,Unreviewed strong-term hit
1c3afc484835d32e38b83192,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/216964s000MicroR.pdf,23,clinical_hold,216964,nonclinical-pharmacology; nonclinical-safety,Unreviewed strong-term hit
1c3afc484835d32e38b83192,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/216964s000MicroR.pdf,36,clinical_hold,216964,nonclinical-safety,Unreviewed strong-term hit
1c8c01b39270373deb442030,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/216964s000OtherR.pdf,35,investigator_brochure,216964,nonclinical-pkpd; nonclinical-safety,Unreviewed strong-term hit
1c8c01b39270373deb442030,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/216964s000OtherR.pdf,42,clinical_hold,216964,nonclinical-pkpd,Unreviewed strong-term hit
1c8c01b39270373deb442030,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/216964s000OtherR.pdf,72,investigator_brochure,216964,nonclinical-pkpd; nonclinical-package,Unreviewed strong-term hit
1d524c2f7c40401341a5fd54,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/211733Orig1s000StatR.pdf,7,pre_ind,211733,,Unreviewed strong-term hit
1dbcfc1599e66f37cd791d70,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/214313Orig1s000ChemR.pdf,2,pre_ind,214313,,Unreviewed strong-term hit
1ddb7c5b7ca0c2da1e90307e,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/215244Orig1s000IntegratedR.pdf,200,pre_ind,215244,clinical,Unreviewed strong-term hit
1e060845169c2c718b35ce69,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213150Orig1s000AdminCorres.pdf,5,pre_ind,213150,,Unreviewed strong-term hit
1e060845169c2c718b35ce69,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213150Orig1s000AdminCorres.pdf,6,pre_ind,213150,cmc-material; cmc-controls,Unreviewed strong-term hit
1e2f2fdfe1cc6e9d23dc1234,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/215499Orig1s000AdminCorres.pdf,16,clinical_hold,215499,nonclinical-pharmacology; nonclinical-pkpd,Unreviewed strong-term hit
1e41d61579aeba82dc6997cb,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/214121Orig1s000SumR.pdf,3,pre_ind,214121,nonclinical-package,Unreviewed strong-term hit
1e4e3777856010c369bb6017,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/217159Orig1s000OtherR.pdf,28,investigator_brochure,217159,,Unreviewed strong-term hit
1e6b2281998ba7381a910d97,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217388Orig1s000OtherR.pdf,63,investigator_brochure,217388,,Unreviewed strong-term hit
1ec142f780ff1ab539d99faf,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/213581Orig1s000MedR.pdf,12,pre_ind,213581,cmc-material,Unreviewed strong-term hit
1f75bb8c02865e9ca6ab64b1,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213388Orig1s000MultidisciplineR.pdf,33,pre_ind,213388,,Unreviewed strong-term hit
1fb7bf6963aedb26c24aa3be,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761432Orig1s000IntegratedR.pdf,81,investigator_brochure,761432,clinical,Unreviewed strong-term hit
1fb7bf6963aedb26c24aa3be,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/761432Orig1s000IntegratedR.pdf,168,clinical_hold,761432,nonclinical-pkpd; nonclinical-safety; clinical,Unreviewed strong-term hit
1fb83aecf5df320e807d525f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/212576Orig1s000MultidisciplineR.pdf,33,initial_ind; pre_ind,212576,,Unreviewed strong-term hit
202c920dbbc9c6adc19269a7,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/761216Orig1s000MultidisciplineR.pdf,31,pre_ind,761216,nonclinical-pkpd; nonclinical-safety; nonclinical-package,Unreviewed strong-term hit
2035fc28ce8d09fd219f2800,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/215650Orig1s000AdminCorres.pdf,4,pre_ind,215650,cmc-material; cmc-stability,Unreviewed strong-term hit
2035fc28ce8d09fd219f2800,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/215650Orig1s000AdminCorres.pdf,10,pre_ind,215650,cmc-material; cmc-controls; cmc-stability,Unreviewed strong-term hit
